squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
82910,41,0,0,73,6852,10,7,1995,0,1,9869,826,273,1,8,8295330.5
88646,45,0,1,62,30774,8,6,2007,0,0,1153,1791,417,1,4,8870135.7
84789,50,0,1,27,91548,9,6,1992,0,0,9782,7911,857,0,9,8484814.2
85768,82,1,0,68,12215,4,5,2001,0,0,3534,2979,509,0,9,8585566.1
98616,23,0,0,59,59814,10,3,2011,1,1,6929,6676,304,1,10,9863704.1
81125,22,0,0,24,47940,7,9,2012,0,0,5869,2240,209,1,6,8113963.2
87078,8,1,0,77,84539,2,10,2002,0,0,3076,8335,856,1,1,8714830.2
71151,17,0,0,36,15518,4,10,1994,0,0,3970,7894,452,1,1,7117551.4
47148,37,0,1,78,27736,7,6,2013,1,1,2426,1132,662,1,1,4721381.3
99254,85,1,0,77,12393,6,10,2004,0,0,8706,8189,690,1,3,9931071.4
34764,16,0,1,80,39261,1,2,2020,1,1,7869,9091,972,0,6,3484320.0
34154,100,0,0,89,22119,5,2,1998,0,1,308,4964,538,1,1,3423970.8
72078,95,1,0,59,13362,3,10,2006,1,1,4632,270,880,0,9,7212517.6
5065,71,0,0,89,31117,10,7,1997,1,1,5208,4222,860,0,1,516232.7
36136,78,0,0,99,79211,3,10,2019,0,1,2576,4343,600,1,7,3618606.9
86539,24,1,1,18,63485,9,2,1998,1,1,8424,3064,482,1,2,8660203.8
42791,21,0,0,38,85417,7,5,2008,0,0,4072,1860,492,1,5,4281322.8
15517,54,0,0,27,47190,8,9,2001,0,0,7754,8916,991,1,4,1554406.1
44476,27,0,1,13,14585,9,10,2013,0,0,9906,3023,101,0,2,4450503.3
76932,16,0,0,80,78108,7,9,2010,1,0,2074,6389,236,1,10,7698911.0
83520,39,0,1,37,89961,10,10,1992,0,1,9349,8127,516,0,2,8359050.2
42969,41,0,0,65,58871,6,10,2014,0,0,5637,3120,400,1,8,4301496.4
64331,38,1,1,18,73160,10,3,2012,1,0,7769,7012,202,0,7,6442542.2
32527,56,0,1,84,83867,4,2,2013,1,1,1233,2594,689,0,6,3263461.3
83214,74,0,1,82,17536,10,5,2015,1,0,1773,6167,428,0,8,8329159.5
83120,8,0,0,7,63476,4,1,2005,0,0,2074,9939,121,1,9,8313030.5
41867,61,1,1,65,83849,7,7,2014,0,0,9906,6760,769,1,3,4199195.4
26853,57,0,1,28,14115,1,9,2005,0,1,8610,4790,961,0,6,2689625.5
11694,95,1,1,64,80456,8,6,2021,1,0,2573,8253,294,1,8,1185882.1
23917,57,0,0,92,79479,9,2,1992,1,0,7268,1683,272,1,6,2396597.2
5017,6,1,0,10,36901,6,10,2005,1,0,7797,5959,880,1,10,505976.5
88190,11,1,1,7,34854,6,1,2000,0,0,2566,3454,817,0,6,8825664.0
10872,73,0,0,5,49748,3,4,2001,0,1,3405,4377,408,0,5,1088055.1
32928,85,0,1,81,48620,5,5,2019,0,0,2054,9554,178,0,9,3299683.9
1853,49,0,0,29,55608,1,4,2020,0,1,7001,5455,596,1,8,188275.0
62039,56,0,0,41,42570,8,7,2006,1,0,1876,5443,905,0,4,6205356.6
81860,68,1,0,65,95833,10,5,2000,0,1,5409,8288,870,1,7,8190448.0
20734,34,0,1,63,74094,5,3,1995,0,1,9622,9170,731,0,7,2077771.5
46865,18,1,0,39,32012,5,3,2020,1,1,1187,7858,912,1,1,4690710.0
27921,84,1,0,41,12300,4,4,2002,1,1,842,8594,153,1,2,2799272.2
52871,6,0,0,14,84000,1,8,2008,0,1,8163,3294,316,0,2,5287746.8
27612,18,1,1,29,76879,3,4,2019,1,0,9956,9457,753,0,8,2770163.9
91626,83,1,0,55,59173,4,5,1991,1,1,2684,784,101,1,8,9169068.1
49116,98,1,1,41,70412,6,9,2013,1,0,5646,4458,953,0,3,4923159.3
83602,5,0,1,2,48528,9,7,1991,1,0,8993,8003,496,1,5,8365162.1
22648,56,0,1,22,62211,9,6,2003,0,0,8000,2090,551,0,7,2268871.3
77339,55,0,1,50,4947,7,4,2008,1,1,6408,8625,748,1,8,7741650.8
49425,14,1,1,79,77532,7,8,1996,0,1,710,4184,464,0,9,4952474.6
21976,55,1,0,97,56352,6,2,2008,0,1,9374,218,777,1,3,2206738.8
10460,57,1,0,85,29885,4,6,2020,0,1,5902,1754,815,1,4,1049039.0
302,23,1,0,30,81623,10,10,1994,1,1,9024,7783,786,0,6,34373.4
44219,15,1,1,82,46095,1,5,1991,1,0,9721,4242,388,1,1,4436813.1
41488,22,0,0,59,2019,9,1,2013,0,1,2090,4438,650,0,3,4151539.3
6931,5,1,1,35,18130,1,3,1990,1,0,999,2259,974,0,0,698473.0
81866,45,1,0,53,86728,8,5,2007,1,1,6574,4155,396,0,8,8192664.7
84577,63,0,1,64,43522,6,7,1991,1,0,9411,4095,400,0,0,8467175.1
86045,10,0,0,14,55043,2,7,2021,1,1,4118,5664,554,1,2,8605790.1
39007,52,1,1,44,5308,3,2,1999,1,0,2898,1245,783,1,8,3912800.9
58855,1,0,0,66,20127,3,7,2004,0,1,2267,3070,531,0,3,5892518.4
20349,35,0,1,52,75883,8,3,2016,1,0,5795,2346,618,1,3,2039634.6
62770,46,0,0,65,61802,9,7,1998,0,0,6143,6505,161,0,2,6279209.8
95968,59,1,1,59,10522,1,8,2019,1,0,7779,1932,749,0,0,9609048.9
60168,71,0,1,19,7422,7,8,1991,0,1,2369,6438,252,0,10,6021842.1
49579,99,1,1,37,96075,7,10,1996,0,1,2301,6666,658,1,8,4967775.6
67371,89,1,0,84,93969,1,2,1994,0,1,2161,6476,807,0,5,6746013.4
57612,88,1,1,31,95395,1,8,2010,0,0,2828,4753,116,0,0,5767803.0
47664,44,0,0,77,98008,6,3,2010,1,1,2662,5433,417,0,6,4770073.0
75731,13,0,0,98,31310,9,5,2017,0,0,9189,6072,384,0,0,7581003.7
77990,97,1,0,93,3991,10,2,2017,0,1,9478,6670,445,0,10,7809156.7
31357,85,1,0,76,89246,2,9,2017,1,1,3115,8929,248,1,6,3141062.7
54369,14,1,1,66,10660,4,4,2004,1,0,2331,9111,561,0,8,5444916.4
28924,10,1,0,36,63110,5,3,1992,1,1,9545,107,945,0,8,2895663.2
65427,85,0,0,81,74753,3,7,2013,0,0,2049,5817,651,1,8,6544509.3
4777,100,1,1,67,48321,9,10,1991,1,0,3906,4349,857,0,5,487950.1
38900,54,0,1,68,53402,7,8,2012,0,0,2476,7537,148,1,0,3899539.2
41178,97,1,1,52,49681,8,10,1992,0,0,3529,533,652,0,2,4128828.2
46917,47,0,1,88,58521,7,5,1998,1,0,3065,7959,598,0,5,4701755.8
1399,77,0,1,67,94420,2,10,2009,1,0,9089,9909,750,0,7,148407.9
55434,55,1,0,97,98846,7,9,2015,1,0,9485,3863,774,0,9,5547739.5
67625,42,1,0,84,13291,7,8,2013,1,1,201,5060,278,1,6,6771896.3
51682,76,0,1,100,60741,9,10,1997,1,0,7572,4358,510,0,6,5179120.7
71117,31,1,0,22,20842,2,7,2010,1,1,761,646,644,0,1,7116581.0
32165,44,0,0,80,63904,9,9,2018,1,0,9861,8249,592,0,1,3219111.8
4187,89,0,1,17,7488,1,6,1994,1,0,186,2627,559,1,2,421906.4
13353,17,1,0,18,8213,3,3,2011,0,1,6437,7675,559,0,6,1338753.1
12002,58,0,0,41,2764,8,8,1995,1,0,1718,3877,867,1,1,1203664.5
35733,25,0,0,3,20526,4,9,2003,0,0,2304,5810,899,0,3,3573868.3
9749,85,1,0,65,54807,6,5,2018,0,0,9426,8113,555,0,9,980609.8
715,71,0,0,23,33439,7,3,2010,0,1,8609,3736,740,1,8,74252.0
4167,78,0,1,33,82901,2,1,2007,1,1,8886,3714,423,0,10,422514.7
21833,43,0,0,26,80621,1,5,1997,1,1,3826,9886,692,1,0,2185327.7
15500,92,0,1,98,81088,1,7,2020,1,0,9577,8084,255,0,7,1554517.0
63066,53,1,0,27,68230,2,2,2003,1,1,587,7987,608,1,7,6313110.3
86383,86,1,1,23,57015,8,7,2020,1,1,4136,4349,604,0,8,8648031.0
32156,64,1,1,78,12877,9,6,2009,1,1,2413,9674,866,1,8,3223835.9
65689,92,0,1,59,48136,6,5,2000,0,1,1947,8998,528,1,7,6578403.0
20991,4,0,1,85,79547,4,10,2016,0,0,5855,1050,265,1,9,2104487.6
29063,54,1,1,100,37116,3,9,2020,0,1,2467,4910,294,1,1,2916890.0
72050,59,1,0,54,74407,2,6,2005,1,0,45,66,311,1,1,7214204.5
62744,34,0,1,26,54605,8,9,1990,0,1,6211,8558,307,1,4,6279042.0
8890,44,1,0,91,65075,7,9,2001,1,1,2466,2087,906,1,1,898429.1
43549,78,1,0,92,79157,2,6,2007,0,0,9607,1826,905,1,0,4365431.7
18693,18,1,0,99,10582,10,9,2005,1,1,2092,9672,423,0,4,1876877.5
47237,31,1,0,96,68937,7,6,2003,1,1,3035,1376,974,1,0,4736122.3
15765,33,1,0,13,13451,3,3,2019,1,0,1003,3215,554,0,2,1582487.9
34195,71,1,1,79,29555,7,6,2005,0,0,4813,357,398,0,0,3428702.5
9833,23,1,0,66,99623,5,7,2003,1,1,3157,6328,895,0,9,990437.3
97651,26,0,0,45,56512,7,10,1998,1,1,2936,2825,299,1,1,9769739.8
28720,60,1,0,2,21334,10,9,1993,1,0,1140,4246,836,0,10,2876831.3
93283,87,0,1,25,38486,10,7,1996,1,0,4915,7580,378,1,9,9333627.6
67429,60,0,1,24,89820,8,7,1991,1,0,3578,3600,858,1,1,6749654.1
64180,36,1,1,100,46756,6,6,2002,0,1,1986,770,321,1,4,6425560.2
94839,98,1,0,94,99526,4,3,2001,1,0,408,4915,120,0,6,9488360.1
40911,43,1,1,2,82355,6,10,2012,0,0,3691,9423,109,0,8,4100225.2
18209,51,1,0,60,55396,2,1,2017,1,1,6216,6588,315,1,10,1829917.7
62662,28,0,0,92,8650,2,10,2013,1,1,9760,4876,652,1,7,6271685.3
13461,8,1,0,31,16464,6,6,1996,1,1,9134,3880,604,0,7,1349819.6
53798,78,0,1,52,51244,4,4,1993,1,1,1249,5380,461,1,10,5386875.3
82120,77,0,1,62,54858,7,1,2001,1,0,9335,9216,170,1,10,8216635.1
73888,50,1,1,60,69295,6,9,2019,1,0,4631,2327,660,0,8,7403575.9
3261,7,1,0,52,96507,7,4,2013,1,0,6538,5379,172,0,2,333334.3
29888,51,1,0,66,1498,2,4,2004,0,1,844,6617,904,1,1,2993396.4
26479,71,1,1,99,61849,1,7,2009,1,0,4468,6440,210,1,2,2655657.9
44908,41,1,1,22,84564,7,4,2008,1,0,8628,7440,512,1,2,4500929.8
78180,26,1,1,46,50817,7,5,1995,0,0,4079,5605,152,0,6,7828641.5
27339,15,1,0,88,56506,1,4,1993,0,0,3443,9612,133,1,1,2746839.3
72938,90,0,1,64,28816,3,6,2007,1,0,242,1625,929,0,3,7301218.7
36842,6,1,0,65,53492,8,5,1991,1,1,1706,3787,925,1,2,3689692.1
57930,16,1,0,82,23141,6,9,2000,0,1,6834,523,768,1,0,5796201.0
58836,74,1,1,2,36053,9,7,2017,0,0,8529,457,906,0,3,5888214.7
67103,37,1,1,64,20972,6,8,1990,1,1,5682,6331,225,1,8,6716138.0
13312,26,1,1,60,14511,9,6,2005,1,0,6237,1581,766,0,7,1343890.5
38355,80,1,1,22,75266,8,7,1992,0,0,5234,2855,487,0,3,3840740.2
91914,37,0,0,68,37742,6,5,2018,0,1,8148,7135,649,1,8,9194073.8
229,49,1,0,6,72140,2,1,2014,1,0,1820,999,805,1,4,27438.4
61402,74,1,1,40,12430,1,1,2000,1,0,3524,771,469,0,9,6149729.0
3864,11,1,1,80,21772,6,7,1995,0,0,2453,8700,358,1,8,394535.5
99148,67,1,0,55,91053,9,6,2021,0,0,2803,2700,137,1,1,9918736.1
35067,47,1,1,30,3817,1,4,1992,1,0,9739,3002,602,0,2,3515220.2
1888,68,1,1,79,40408,2,2,2018,0,1,3550,6866,408,0,4,199583.8
24511,39,0,0,42,59602,8,5,2015,1,1,4237,7894,185,0,4,2454663.5
17635,17,1,1,20,12706,1,5,2004,0,0,6956,963,451,0,7,1770551.4
80254,5,0,0,84,14987,9,1,2004,1,0,4601,2359,312,1,4,8032718.4
49592,24,1,0,34,82205,3,9,2016,1,0,3635,5514,356,1,10,4963740.6
25063,48,0,0,100,95166,8,9,2019,0,1,7677,5406,486,1,8,2516001.9
43038,18,1,0,62,52253,6,6,1996,1,1,3011,8196,788,0,1,4307230.6
17901,47,0,0,23,12588,1,1,2021,0,1,8653,1519,734,1,6,1791955.1
66395,22,0,1,57,79008,1,6,2006,1,0,1475,7576,276,1,10,6647572.6
28703,93,0,0,26,78821,3,10,1999,1,1,7744,7727,415,0,9,2871699.9
27881,8,0,0,92,11901,10,8,1995,1,1,8449,434,405,0,3,2797847.5
59582,69,1,0,79,17921,8,5,2001,1,0,1016,627,865,0,2,5965453.1
62872,86,0,1,56,5577,9,5,1994,0,1,5621,19,335,1,2,6293741.4
10987,48,1,1,93,63363,3,8,1997,1,1,2372,4559,633,0,0,1106231.7
63342,21,1,1,86,91993,4,2,1997,1,0,2111,3502,877,1,8,6349697.7
98267,55,0,0,15,32069,10,7,2009,0,1,4610,8988,425,0,1,9828650.9
20906,36,0,0,18,57135,4,6,2004,0,1,2584,4383,505,0,2,2092028.4
2041,16,0,1,34,27021,10,5,2014,0,1,5580,7186,690,0,7,210233.4
44206,41,1,1,53,75726,2,2,1999,0,1,701,2440,331,1,2,4430871.9
69173,49,1,1,36,5724,5,5,2007,1,0,2803,7193,968,1,3,6929298.7
17307,20,1,0,66,81794,5,8,2006,1,1,2317,5409,692,0,2,1740869.6
42826,33,1,1,36,44656,10,1,2019,0,0,9284,7829,603,1,3,4290813.9
54000,100,1,1,25,76760,5,4,1994,1,0,3108,9254,712,1,10,5407486.4
24081,54,1,1,62,87982,9,9,2003,1,0,2176,694,151,1,10,2418822.3
23009,41,0,0,71,6742,7,8,2018,1,0,1541,8813,674,1,1,2308112.8
16006,69,1,0,44,84552,5,6,2005,1,1,3094,8477,242,1,0,1606780.5
19198,90,0,0,46,85650,7,8,2003,0,1,2995,9882,918,1,10,1921930.3
25230,26,1,0,28,31692,5,5,2000,0,0,3447,6381,846,1,0,2528241.0
93872,59,1,1,54,67326,9,10,2006,0,1,9364,7196,639,0,9,9394164.6
68577,62,1,0,22,40113,7,7,2014,1,0,991,3671,234,1,4,6862389.4
15064,44,1,1,1,34563,9,4,2001,0,1,7518,4708,738,0,8,1512799.1
89999,49,1,0,3,18801,9,4,2010,1,0,1314,5091,186,0,5,9004222.0
9147,42,1,0,89,6189,6,3,2000,0,1,8572,8015,489,0,6,928384.0
604,76,1,1,73,18386,4,10,1995,1,1,1599,1999,920,1,3,71712.5
39862,94,0,0,20,44254,4,8,1995,1,1,9131,8568,414,1,2,3988399.5
74909,92,0,0,97,19228,3,1,2004,0,1,551,8988,522,0,3,7492808.4
78613,51,0,0,35,4184,8,5,1996,0,0,8045,3226,801,0,4,7863369.6
6995,86,0,1,85,15794,4,1,2020,0,1,6341,5107,118,0,6,704035.0
6454,29,0,0,63,81196,4,2,1996,0,1,9136,3205,365,1,2,646692.6
17685,13,0,1,46,5544,3,4,1997,1,1,4525,5811,153,0,4,1772972.7
28168,11,1,0,93,10576,3,1,2019,1,0,5014,6045,100,1,2,2831367.9
13714,36,1,0,3,18983,2,1,2005,0,0,8417,2147,704,1,2,1373673.5
53449,7,1,1,33,79386,1,7,2014,0,0,6012,9862,117,0,0,5352469.4
92943,43,1,0,9,53873,1,6,1994,0,1,990,6301,967,0,8,9300361.4
16284,39,1,1,29,40880,10,5,2019,1,1,2289,401,505,0,8,1638521.9
70728,92,1,0,87,67799,2,9,2020,0,1,8610,5822,139,0,2,7079449.0
23763,94,0,1,99,83447,8,8,2004,0,0,9676,8321,539,1,9,2384035.4
5246,49,1,0,51,22707,3,8,1998,1,1,2117,4370,205,0,6,532545.8
17346,74,0,1,79,12046,1,4,1990,1,1,9506,8061,465,0,3,1740674.0
39524,5,0,0,2,8838,10,1,2005,1,0,3946,3364,500,0,7,3953344.5
89708,27,1,0,72,64301,3,10,2013,0,1,2592,6674,456,1,8,8978292.3
98501,66,1,0,51,10725,4,5,2002,1,1,2911,6782,520,1,4,9856475.2
29824,89,1,0,24,11501,6,1,1993,1,1,3653,9737,253,0,1,2986708.3
61788,26,0,0,39,65261,5,7,2000,1,0,1256,3981,341,0,7,6183155.0
19857,30,1,1,50,34292,9,4,2016,0,1,5887,4527,361,1,1,1994317.6
52378,58,1,0,25,35131,9,1,2019,1,0,824,5696,724,1,7,5243913.9
58492,82,1,1,87,95914,10,3,2005,0,1,8483,1100,829,1,8,5860459.5
63163,93,0,1,36,72054,10,6,2008,0,1,1326,493,659,0,7,6324361.8
22851,5,0,0,22,49622,6,10,2011,1,0,3531,500,480,1,6,2287033.1
16006,64,1,0,81,51164,8,7,2014,1,1,5205,4975,431,0,9,1606879.4
733,83,1,0,89,78116,3,9,1994,1,0,8578,1495,253,0,2,83786.4
90091,92,1,0,52,63399,3,7,1994,1,0,5101,4679,488,0,0,9018116.4
35944,12,1,1,56,54988,4,2,2000,1,1,7476,3509,361,0,10,3601009.0
41971,22,0,0,37,46050,3,7,2008,0,0,8522,8050,359,0,8,4198560.8
70751,87,1,0,93,74896,10,8,2003,0,1,4567,2319,721,0,7,7084089.3
6686,43,0,1,26,65951,4,2,2020,1,1,551,6929,464,0,0,675399.0
86933,58,0,0,7,90450,6,9,1991,1,1,2580,6875,610,1,2,8694297.1
95337,63,1,0,65,79838,7,7,2007,1,0,602,2692,335,0,6,9543247.7
41049,73,1,0,19,52257,10,6,2020,1,0,389,6118,343,1,7,4109822.0
26486,41,0,1,9,45022,8,10,2021,0,1,5980,5506,872,1,2,2654347.1
68500,96,0,1,70,77851,6,5,1999,0,1,8080,2690,878,0,7,6860582.9
6078,67,0,1,22,19159,5,6,2004,1,0,2248,6723,161,1,0,614702.4
23895,41,0,1,26,65183,8,10,2012,0,0,9891,8736,997,0,6,2396762.2
22254,94,0,1,46,12032,8,7,1991,1,0,3063,8385,653,0,6,2233861.1
29570,24,0,0,32,21042,4,4,1992,1,1,6900,9341,921,0,4,2959463.2
89812,74,0,1,14,92381,6,7,2002,0,1,7195,3059,467,0,8,8986041.2
52162,16,0,0,44,30676,7,3,1997,0,0,8191,1129,239,0,10,5220357.7
66940,95,0,1,16,77329,7,7,2016,1,0,691,803,118,1,7,6700142.6
8583,64,1,0,92,61094,2,1,2015,1,0,5844,4576,421,1,4,868189.5
39269,87,0,1,16,54877,8,1,1997,0,0,6604,7051,800,0,8,3930292.7
44626,46,1,1,39,69350,4,8,2004,0,0,2047,8088,824,1,10,4468759.4
84091,50,0,1,72,22718,7,5,1993,0,0,2668,4669,766,0,8,8414104.3
63297,55,1,0,34,92227,4,3,2011,1,0,5359,1233,828,0,0,6335162.1
84400,35,0,1,16,8851,1,2,2000,1,1,426,8647,219,0,1,8443276.0
85134,29,0,0,1,48709,5,8,2001,1,0,7739,8601,117,1,3,8514100.1
81591,24,0,0,22,32640,9,9,1996,0,1,2289,994,847,1,7,8160895.6
77989,66,1,1,45,53576,4,7,2017,1,1,8263,182,997,1,10,7809037.7
90050,66,0,0,49,52024,5,10,2014,0,1,6477,7548,572,1,0,9007562.4
17109,89,0,1,35,14637,4,1,2020,0,0,2929,6229,831,1,6,1719159.0
49904,72,0,1,78,95247,1,6,2011,0,0,8497,7263,944,0,3,4995940.1
54667,26,0,1,70,22930,6,2,2019,1,0,4707,7513,729,1,9,5473221.9
18536,7,0,0,28,35411,1,10,1994,0,1,7513,4973,465,0,2,1856793.4
70033,19,0,1,31,45278,1,3,2014,1,1,3645,4075,243,0,10,7008333.4
46957,35,0,1,32,21391,2,10,1991,0,0,3946,1152,664,1,0,4702732.1
81492,74,0,0,61,3255,8,9,1990,1,0,2038,1404,124,1,0,8154513.0
84920,20,1,1,67,9914,4,7,2008,1,1,9599,8143,164,1,3,8498090.8
90957,88,0,1,79,62257,1,10,2003,0,1,4806,9299,920,0,6,9099516.3
22810,20,0,0,77,51325,2,6,2004,1,0,1289,1965,822,1,6,2282270.4
61089,8,1,0,14,37124,5,7,1991,0,1,8139,8026,359,0,10,6112177.1
12903,19,1,0,65,61673,6,2,2005,0,1,1905,7347,808,1,4,1297674.5
24578,60,0,1,4,8957,5,3,2000,0,0,3695,110,662,1,4,2463051.0
9448,58,1,0,49,93978,1,4,2020,1,1,3506,3320,139,1,8,952004.0
32419,36,1,1,68,268,9,5,2021,0,1,2857,3533,929,0,0,3253478.1
49415,61,0,0,43,29898,5,2,1999,0,0,9354,294,891,0,4,4943067.9
28446,94,1,1,61,97470,7,4,2010,1,0,2439,8820,640,1,6,2852653.0
91709,44,1,0,38,88603,2,1,2006,0,0,8151,7011,225,1,3,9179791.6
45790,36,1,1,4,80166,5,10,2015,1,1,7987,9541,953,0,0,4583445.5
54368,11,1,1,20,55761,3,7,2021,0,0,231,1939,223,0,8,5446398.1
43250,2,0,1,55,36266,9,7,2019,1,0,6059,730,851,1,7,4334802.9
84600,74,1,1,43,65569,7,4,1997,0,1,6703,3965,713,1,6,8467208.7
47995,56,0,0,13,6854,1,2,1991,1,1,411,6867,163,0,7,4801423.1
42259,57,1,0,22,97794,5,2,2017,0,0,2212,7977,561,1,7,4229424.7
25508,22,0,1,48,47644,5,1,1994,1,0,4173,9719,629,0,3,2560432.4
2725,13,1,0,50,27734,9,2,2014,1,1,9573,3744,146,1,1,280421.4
42540,68,1,1,51,14618,10,10,1999,0,0,7793,6433,231,0,2,4264337.9
92037,100,1,1,66,90075,4,3,1993,1,1,3416,719,762,1,3,9216204.3
68035,25,0,1,41,84764,5,3,1992,0,0,1125,1319,114,1,7,6809011.2
43586,12,1,0,96,16475,2,6,2015,0,0,6790,8376,626,0,7,4366236.5
2671,28,1,0,42,75900,7,10,2019,0,1,5868,4566,288,1,9,272272.9
70416,42,0,0,67,41036,9,10,2018,0,1,2198,9171,926,1,7,7043322.8
73863,93,1,1,93,11879,1,7,2002,1,1,401,7686,194,1,3,7397144.2
27541,55,1,0,75,93110,6,2,1996,1,0,3935,87,856,1,1,2765257.6
47563,82,1,0,55,97231,9,4,1990,1,1,931,5691,374,1,3,4765002.0
57369,83,0,1,34,90642,2,10,2017,1,1,6725,1157,685,1,9,5740996.7
5390,52,1,1,54,21092,3,7,2020,0,0,8171,1111,525,0,6,547066.0
15662,41,1,0,28,47097,4,9,2008,1,1,6439,765,791,1,7,1573827.8
49033,16,0,0,38,92101,6,1,2018,1,1,5064,6624,494,0,10,4907507.8
52325,60,1,1,24,76804,6,5,1992,1,0,8987,3149,808,1,4,5238533.2
55413,32,1,1,64,27272,3,5,2018,1,1,8161,8293,522,0,2,5551048.8
47126,76,1,1,37,28810,10,4,1995,0,1,8674,1514,456,0,3,4720029.5
25836,91,0,1,98,9484,9,1,2007,0,1,480,2518,985,1,10,2597793.7
68006,63,0,1,80,62676,7,4,2010,0,0,4738,6395,473,1,7,6812540.0
21722,58,0,0,25,79146,9,8,2020,0,1,9978,9816,951,1,5,2173827.0
11491,61,1,1,47,4203,7,3,2019,0,1,5698,4031,597,0,5,1157222.9
31821,7,1,0,63,68424,3,2,2019,1,1,389,1079,298,1,6,3187554.9
62563,35,1,1,66,37064,7,6,1994,1,0,6669,3384,351,1,7,6268203.4
50118,80,1,0,76,39767,3,1,1998,0,1,7483,8194,687,0,0,5016630.8
35551,82,1,1,4,93906,6,5,1999,0,0,1082,9949,510,1,9,3562999.9
91525,14,0,0,74,99283,3,5,1992,0,1,2789,2029,474,1,10,9158303.2
19608,24,1,1,83,72628,2,4,2019,0,0,9804,4162,657,0,6,1972444.9
38273,17,0,1,26,62953,3,3,2012,0,0,1451,323,618,0,10,3832850.2
62613,56,0,0,69,74669,9,6,2019,0,0,6845,3986,245,1,2,6268368.9
73664,52,0,0,96,49829,6,2,2011,0,1,9940,5796,617,0,2,7368733.1
62878,95,0,0,41,67099,6,6,2008,1,0,7662,424,111,0,3,6289361.8
94981,43,1,1,68,83239,1,4,2015,1,1,4133,3224,814,1,2,9511938.5
78235,8,1,1,31,11231,8,2,2019,0,0,7253,259,803,0,4,7835672.9
58852,48,1,1,79,75918,2,6,1992,0,1,7200,7657,956,1,2,5892490.2
56240,94,0,0,45,98783,8,5,2007,1,1,8495,2980,727,0,5,5627160.7
74300,50,1,0,14,69316,10,9,1991,0,1,8604,7168,109,1,10,7436179.1
16490,81,1,1,62,17165,5,1,1994,0,1,3740,1880,603,0,2,1659834.4
92296,31,1,1,69,20639,7,10,2018,1,0,785,8053,604,0,7,9237027.8
93349,79,0,0,94,45851,6,1,1995,1,1,4663,1115,556,1,9,9342473.5
53404,98,0,0,42,47628,2,4,1999,1,0,802,2235,225,1,3,5343461.9
62054,5,0,1,72,21595,8,5,1991,1,1,3994,6667,411,1,9,6211960.1
95649,3,0,1,8,2975,5,7,1992,1,1,9403,669,253,0,10,9567841.2
54183,33,0,1,7,33883,5,3,2000,0,1,6615,6653,209,1,7,5421212.0
54907,90,1,1,65,48911,9,5,2003,0,1,7442,1071,874,0,8,5495099.3
79363,63,0,1,21,23353,5,9,2020,0,1,3943,1806,665,0,7,7939687.0
6363,36,0,0,75,46886,10,1,2013,1,1,9446,7211,696,1,0,643101.3
74291,88,0,0,38,12525,8,8,2004,0,1,217,8043,379,0,1,7433320.4
64827,50,1,1,54,18952,4,6,1999,1,1,8197,760,690,0,2,6491283.9
94294,38,1,1,30,74452,5,9,2004,1,0,8222,3672,684,1,3,9439785.4
32713,97,0,0,93,91667,10,8,1990,1,1,5579,8515,332,0,1,3278723.0
71588,89,0,0,21,2882,3,7,2012,1,0,1540,5378,318,1,5,7161052.2
20462,4,0,1,27,61133,2,3,1999,1,0,7946,6870,725,0,9,2051424.9
47039,34,0,1,47,26838,1,3,1990,0,1,8169,3695,662,1,3,4710291.0
51766,71,1,1,36,36,6,5,2000,1,0,3915,2821,311,1,4,5186043.0
87186,13,0,1,98,78043,10,2,2006,1,0,5269,1871,580,0,1,8725843.6
88079,30,0,1,9,53806,1,6,2017,1,1,122,4413,677,0,10,8810981.7
19298,73,0,0,4,55728,1,4,2016,1,0,6432,5874,106,0,9,1930595.6
21781,65,1,1,26,98169,10,1,1991,0,1,9090,7252,289,0,2,2187037.1
60064,57,1,0,93,56516,9,4,2015,1,1,8570,972,490,0,1,6014103.5
23684,95,0,0,76,41456,5,10,2013,0,1,6588,9147,931,0,8,2370875.3
15731,34,1,1,37,93825,5,2,2003,0,1,7361,4828,277,0,5,1582940.3
925,94,1,0,88,86448,8,5,1998,0,1,1014,3525,581,0,4,104727.8
98857,4,1,1,72,27821,2,2,2015,1,0,7778,8943,404,0,5,9898892.5
77370,86,0,1,23,41951,9,4,2011,1,0,6416,9644,631,0,10,7743358.1
163,35,0,0,83,29281,7,6,1995,0,1,2675,6452,724,1,2,19788.5
74309,19,0,0,73,81934,3,1,2015,0,0,6743,447,607,0,2,7433733.5
6313,53,1,0,67,28694,9,6,2014,1,0,7458,8642,651,1,0,641055.4
1066,5,1,1,46,65388,4,9,2017,0,1,2723,9228,524,1,5,114605.7
90633,92,1,1,81,87006,6,1,2006,0,0,650,998,206,0,7,9072944.6
92412,89,1,1,3,78635,5,5,1996,1,1,3323,9311,258,0,8,9247709.6
28780,22,1,0,18,74263,5,3,2001,0,1,6379,5644,298,1,7,2880890.1
25784,73,0,0,3,35323,1,1,1995,0,1,4807,1794,121,0,8,2579008.5
1513,95,0,0,43,99468,2,9,2002,1,1,2504,8951,718,0,10,155010.2
2374,41,1,1,85,46686,7,3,2018,1,1,6959,1546,804,1,5,249562.8
